tipo_registo,fluxo,ano,periodo,cenario,seccao_sh,continente,pais,latitude,longitude,provincia,indice,cobertura,exportacoes_mil_usd,importacoes_mil_usd,saldo_mil_usd,valor_mil_usd
parceiro,IMP,2024,,,,Europa,Bulgária,42.7339,25.4858,,,,,,,415.415
parceiro,IMP,2024,,,,Europa,Georgia,42.3154,43.3569,,,,,,,69.763
parceiro,IMP,2024,,,,Ásia,Nepal,28.3949,84.124,,,,,,,16.418
parceiro,IMP,2024,,,,América do Norte,Costa Rica,9.7489,-83.7534,,,,,,,2.342
parceiro,IMP,2024,,,,África,Chade,15.4542,18.7322,,,,,,,92.026
parceiro,IMP,2024,,,,Europa,República Eslovaca,48.669,19.699,,,,,,,233.805
parceiro,IMP,2024,,,,Europa,Hungria,47.1625,19.5033,,,,,,,2801.292
parceiro,IMP,2024,,,,Europa,Eslovénia,46.1512,14.9955,,,,,,,99.16
parceiro,IMP,2024,,,,África,Tunísia,33.8869,9.5375,,,,,,,201.12
parceiro,IMP,2024,,,,Europa,Roménia,45.9432,24.9668,,,,,,,1483.397
parceiro,IMP,2024,,,,Ásia,Israel,31.0461,34.8516,,,,,,,1894.085
parceiro,IMP,2024,,,,Ásia,Coreia do Norte,40.3399,127.5101,,,,,,,844.673
parceiro,IMP,2024,,,,Europa,Croácia,45.1,15.2,,,,,,,240.603
parceiro,IMP,2024,,,,Europa,Letónia,56.8796,24.6032,,,,,,,478.092
parceiro,IMP,2024,,,,Europa,Sérvia,44.0165,21.0059,,,,,,,11.642
parceiro,IMP,2024,,,,Ásia,Myanmar,21.9162,95.956,,,,,,,30968.291
parceiro,IMP,2024,,,,Europa,Luxemburgo,49.8153,6.1296,,,,,,,150.341
parceiro,IMP,2024,,,,América do Norte,Anguila,18.2206,-63.0686,,,,,,,0.899
parceiro,IMP,2024,,,,África,Guiné Bissau,11.8037,-15.1804,,,,,,,57.587
parceiro,IMP,2024,,,,América do Norte,Jamaica,18.1096,-77.2975,,,,,,,141.426
parceiro,IMP,2024,,,,Ásia,Timor-Leste,-8.8742,125.7275,,,,,,,0.71
parceiro,IMP,2024,,,,Ásia,Qatar,25.3548,51.1839,,,,,,,6993.957
parceiro,IMP,2024,,,,Europa,Jersey,49.2144,-2.1313,,,,,,,33.063
parceiro,IMP,2024,,,,Oceania,Terras Austrais Francesas,-49.2804,69.3486,,,,,,,21.703
parceiro,IMP,2024,,,,Ásia,Líbano,33.8547,35.8623,,,,,,,3485.463
parceiro,IMP,2024,,,,Europa,Estónia,58.5953,25.0136,,,,,,,7651.185
parceiro,IMP,2024,,,,Ásia,Arménia,40.0691,45.0382,,,,,,,2426.178
parceiro,IMP,2024,,,,África,República Centro-Africana,6.6111,20.9394,,,,,,,0.314
parceiro,IMP,2024,,,,Europa,Gibraltar,36.1408,-5.3536,,,,,,,311.345
parceiro,IMP,2024,,,,Ásia,Jordânia,30.5852,36.2384,,,,,,,228.152
parceiro,IMP,2024,,,,América do Sul,Trindade e Tobago,10.6918,-61.2225,,,,,,,46.355
parceiro,IMP,2024,,,,África,Uganda,1.3733,32.2903,,,,,,,1515.677
parceiro,IMP,2024,,,,América do Sul,Equador,-1.8312,-78.1834,,,,,,,7.281
parceiro,IMP,2024,,,,Europa,Macedónia do Norte,41.6086,21.7453,,,,,,,66.225
parceiro,IMP,2024,,,,África,Eritreia,15.1794,39.7823,,,,,,,31.801
parceiro,IMP,2024,,,,Oceania,Samoa Americana,-14.271,-170.1322,,,,,,,7.587
parceiro,IMP,2024,,,,Oceania,Fiji,-16.5782,179.4144,,,,,,,1.053
parceiro,IMP,2024,,,,África,Ruanda,-1.9403,29.8739,,,,,,,66.031
parceiro,IMP,2024,,,,África,Seicheles,-4.6796,55.492,,,,,,,162.052
parceiro,IMP,2024,,,,Ásia,Iraque,33.2232,43.6793,,,,,,,94.854
parceiro,IMP,2024,,,,Zona Neutra,Zona Neutra,29.9792,31.1342,,,,,,,304.387
parceiro,IMP,2024,,,,América do Sul,Suriname,3.9193,-56.0278,,,,,,,190.08
parceiro,IMP,2024,,,,América do Norte,Cuba,21.5218,-77.7812,,,,,,,3.811
parceiro,IMP,2024,,,,Oceania,Nova Zelândia,-40.9006,174.886,,,,,,,659.257
parceiro,IMP,2024,,,,América do Norte,Guatemala,15.7835,-90.2308,,,,,,,13.686
parceiro,IMP,2024,,,,América do Norte,Nicarágua,12.8654,-85.2072,,,,,,,2.818
parceiro,IMP,2024,,,,África,Argélia,28.0339,1.6596,,,,,,,80.158
parceiro,IMP,2024,,,,América do Norte,EUA Territórios Insulares,13.4443,144.7937,,,,,,,4.659
parceiro,IMP,2024,,,,Europa,Malta,35.9375,14.3754,,,,,,,477.068
parceiro,IMP,2024,,,,América do Norte,Grenada,12.1165,-61.679,,,,,,,2.415
parceiro,IMP,2024,,,,Oceania,Ilhas Heard,-53.0818,73.5042,,,,,,,15.988
parceiro,IMP,2024,,,,Europa,Islândia,64.9631,-19.0208,,,,,,,1.51
parceiro,IMP,2024,,,,África,Líbia,26.3351,17.2283,,,,,,,0.206
parceiro,IMP,2024,,,,África,Gabão,-0.8037,11.6094,,,,,,,310.33
parceiro,IMP,2024,,,,África,Mauritânia,21.0079,-10.9408,,,,,,,615.138
parceiro,IMP,2024,,,,Ásia,Quirguistão,41.2044,74.7661,,,,,,,39.233
parceiro,IMP,2024,,,,África,Burundi,-3.3731,29.9189,,,,,,,3.552
parceiro,IMP,2024,,,,África,Togo,8.6195,0.8248,,,,,,,158.427
parceiro,IMP,2024,,,,América do Sul,Uruguai,-32.5228,-55.7658,,,,,,,947.066
parceiro,IMP,2024,,,,África,Sudão do Sul,6.877,31.307,,,,,,,52.013
parceiro,IMP,2024,,,,América do Norte,Bonaire,12.1784,-68.2385,,,,,,,20.601
parceiro,IMP,2024,,,,América do Norte,São Pedro e Miquelão,0,0,,,,,,,8.207
parceiro,IMP,2024,,,,América do Norte,Porto Rico,18.2208,-66.5901,,,,,,,5.862
parceiro,IMP,2024,,,,Ásia,Uzbequistão,41.3775,64.5853,,,,,,,3.621
parceiro,IMP,2024,,,,América do Sul,Venezuela,6.4238,-66.5897,,,,,,,119.418
parceiro,IMP,2024,,,,Ásia,Turquemenistão,38.9697,59.5563,,,,,,,0.682
parceiro,IMP,2024,,,,África,Níger,17.6078,8.0817,,,,,,,5.431
parceiro,IMP,2024,,,,África,Camarões,7.3697,12.3547,,,,,,,23.466
parceiro,IMP,2024,,,,África,Comores,-11.6455,43.3333,,,,,,,4.736
parceiro,IMP,2024,,,,Oceania,Ilha Norfolk,-29.0408,167.9547,,,,,,,13.177
parceiro,IMP,2024,,,,Europa,Bósnia e Herzegovina,43.9159,17.6791,,,,,,,9.619
parceiro,IMP,2024,,,,Europa,Estado de Vaticano,41.9029,12.4534,,,,,,,1.055
parceiro,IMP,2024,,,,Ásia,Maldivas,3.2028,73.2207,,,,,,,1.057
parceiro,IMP,2024,,,,África,Jiboti,11.8251,42.5903,,,,,,,13.259
parceiro,IMP,2024,,,,África,Mali,17.5707,-3.9962,,,,,,,9.562
parceiro,IMP,2024,,,,Europa,Andorra,42.5063,1.5218,,,,,,,10.381
parceiro,IMP,2024,,,,Ásia,Síria,34.8021,38.9968,,,,,,,31.056
parceiro,IMP,2024,,,,Europa,San Marino,43.9424,12.4578,,,,,,,460.561
parceiro,IMP,2024,,,,África,Libéria,6.4281,-9.4295,,,,,,,47.755
parceiro,IMP,2024,,,,América do Sul,Guiana,4.8604,-58.9302,,,,,,,6.369
parceiro,IMP,2024,,,,Oceania,Vanuatu,-15.3767,166.9592,,,,,,,0.413
parceiro,IMP,2024,,,,Ásia,Irão,32.4279,53.688,,,,,,,15.846
parceiro,IMP,2024,,,,América do Norte,Dominica,15.415,-61.371,,,,,,,36.575
parceiro,IMP,2024,,,,América do Norte,Ilhas Turks e Caicos,21.694,-71.7979,,,,,,,2.313
parceiro,IMP,2024,,,,América do Norte,El Salvador,13.7942,-88.8965,,,,,,,0.696
parceiro,IMP,2024,,,,América do Norte,Bahamas,25.0343,-77.3963,,,,,,,6.816
parceiro,IMP,2024,,,,América do Norte,São Cristóvão e Nevis,17.3578,-62.783,,,,,,,0.48
parceiro,IMP,2024,,,,Ásia,Tajiquistão,38.861,71.2761,,,,,,,0.143
parceiro,IMP,2024,,,,Europa,Ilha do Homen,54.2361,-4.5481,,,,,,,8.904
parceiro,IMP,2024,,,,Oceania,Ilhas Marshall,7.1315,171.1845,,,,,,,87.161
parceiro,IMP,2024,,,,África,Saara Ocidental,24.2155,-12.8858,,,,,,,1.271
parceiro,IMP,2024,,,,Ásia,Laos,19.8563,102.4955,,,,,,,4.295
parceiro,IMP,2024,,,,África,Burquina Fasso,12.2383,-1.5616,,,,,,,2.267
parceiro,IMP,2024,,,,África,Cabo Verde,16.5388,-23.0418,,,,,,,391.145
parceiro,IMP,2024,,,,África,Serra Leoa,8.4606,-11.7799,,,,,,,204.455
parceiro,IMP,2024,,,,Ásia,Brunei,4.5353,114.7277,,,,,,,1.7
parceiro,IMP,2024,,,,Antártica,Antártida,-75.25,-0.0714,,,,,,,0.101
parceiro,IMP,2024,,,,África,Benin,9.3077,2.3158,,,,,,,182.653
parceiro,IMP,2024,,,,Oceania,Toquelau,-9.2,-171.8484,,,,,,,0.246
parceiro,IMP,2024,,,,África,Somália,5.1521,46.1996,,,,,,,1.372
parceiro,IMP,2024,,,,África,Gâmbia,13.4432,-15.3101,,,,,,,0.17
parceiro,IMP,2024,,,,Oceania,Tonga,-21.1789,-175.1982,,,,,,,0.069
parceiro,IMP,2024,,,,Não classificado,Palestina,0,0,,,,,,,58.1
parceiro,IMP,2024,,,,Ásia,Iémen,15.5527,48.5164,,,,,,,71.658
parceiro,IMP,2024,,,,Oceania,Pitcairn,-24.3768,-128.3242,,,,,,,0.01
parceiro,IMP,2024,,,,Oceania,Micronésia,7.4256,150.5508,,,,,,,174.729
parceiro,IMP,2024,,,,Europa,Mónaco,43.7333,7.4167,,,,,,,43.373
parceiro,IMP,2024,,,,América do Sul,Panamá,8.538,-80.7821,,,,,,,2.038
parceiro,IMP,2024,,,,Ásia,Butão,27.5142,90.4336,,,,,,,0.728
parceiro,IMP,2024,,,,Oceania,Ilhas Salomão,-9.6457,160.1562,,,,,,,2.171
parceiro,IMP,2024,,,,Oceania,Novo Caledónia,-20.9043,165.618,,,,,,,1.013
parceiro,IMP,2024,,,,América do Norte,São Bartolomeu,17.896,-62.8508,,,,,,,0.025
parceiro,IMP,2024,,,,América do Sul,Ilhas Falkland,-51.7963,-59.5236,,,,,,,0.002
parceiro,IMP,2024,,,,Não classificado,Monserrate,0,0,,,,,,,0.033
parceiro,IMP,2024,,,,América do Norte,Aruba,12.5211,-69.9683,,,,,,,31.164
parceiro,IMP,2024,,,,América do Norte,Gronelândia,71.7069,-42.6043,,,,,,,0.373
parceiro,IMP,2024,,,,América do Norte,Ilhas Caymans,19.3133,-81.2546,,,,,,,6.185
parceiro,IMP,2024,,,,América do Norte,Antigua e Barbuda,17.0608,-61.7964,,,,,,,23.973
parceiro,IMP,2024,,,,Oceania,Nauru,-0.5228,166.9315,,,,,,,1.006
parceiro,IMP,2024,,,,África,Sudão,12.8628,30.2176,,,,,,,6.676
parceiro,IMP,2024,,,,Europa,Bielorrússia,53.7098,27.9534,,,,,,,7.449
parceiro,IMP,2024,,,,Não classificado,Marianas Setentrionais,0,0,,,,,,,0.277
parceiro,IMP,2024,,,,Oceania,Palau,7.515,134.5825,,,,,,,0.169
parceiro,IMP,2024,,,,África,Maiote,-12.8275,45.1662,,,,,,,4.851
parceiro,IMP,2024,,,,África,Guiné,9.9456,-9.6966,,,,,,,3.806
parceiro,IMP,2024,,,,Oceania,Papua Nova Guiné,-6.3149,143.9555,,,,,,,0.436
parceiro,IMP,2024,,,,Ásia,Território Britânico no Oceano,-6.3432,71.8765,,,,,,,0.2
parceiro,IMP,2025,,,,Ásia,Japão,36.2048,138.2529,,,,,,,155675.826
parceiro,IMP,2025,,,,África,Tanzânia,-6.369,34.8888,,,,,,,32162.028
parceiro,IMP,2025,,,,Ásia,Singapura,1.3521,103.8198,,,,,,,508533.819
parceiro,IMP,2025,,,,Europa,Países Baixos,52.1326,5.2913,,,,,,,134261.422
parceiro,IMP,2025,,,,Ásia,EMIRATOS ARABES UNIDOS,23.4241,53.8478,,,,,,,271701.35
parceiro,IMP,2025,,,,Ásia,China,35.8617,104.1954,,,,,,,1349647.323
parceiro,IMP,2025,,,,África,Africa do Sul,-30.5595,22.9375,,,,,,,1205642.516
parceiro,IMP,2025,,,,Ásia,India,20.5937,78.9629,,,,,,,299838.761
parceiro,IMP,2025,,,,América do Norte,United States,37.0902,-95.7129,,,,,,,65217.628
parceiro,IMP,2025,,,,Ásia,israel,31.0461,34.8516,,,,,,,1837.465
parceiro,IMP,2025,,,,Europa,Itália,41.8719,12.5674,,,,,,,73575.778
parceiro,IMP,2025,,,,Europa,Bélgica,50.8503,4.3517,,,,,,,31737.837
parceiro,IMP,2025,,,,Europa,Noruega,60.472,8.4689,,,,,,,5906.256
parceiro,IMP,2025,,,,Europa,França,46.6034,1.8883,,,,,,,33289.42
parceiro,IMP,2025,,,,Europa,Bulgária,42.7339,25.4858,,,,,,,2174.29
parceiro,IMP,2025,,,,África,Mauritânia,21.0079,-10.9408,,,,,,,216.986
parceiro,IMP,2025,,,,Ásia,Turquia,38.9637,35.2433,,,,,,,17972.379
parceiro,IMP,2025,,,,Ásia,Hong Kong,22.3964,114.1095,,,,,,,71400.467
parceiro,IMP,2025,,,,Europa,Portugal,39.3999,-8.2245,,,,,,,222677.624
parceiro,IMP,2025,,,,Europa,Reino Unido,55.3781,-3.436,,,,,,,41780.82
parceiro,IMP,2025,,,,Europa,Dinamarca,56.2639,9.5018,,,,,,,19593.754
parceiro,IMP,2025,,,,Europa,Alemanha,51.1657,10.4515,,,,,,,47878.2
parceiro,IMP,2025,,,,Não classificado,Zimbabue,0,0,,,,,,,28645.808
parceiro,IMP,2025,,,,África,Botsuana,-22.3285,24.6849,,,,,,,1846.292
parceiro,IMP,2025,,,,África,Lesoto,-29.6099,28.2336,,,,,,,2459.297
parceiro,IMP,2025,,,,África,Zambia,-13.1339,27.8493,,,,,,,23817.413
parceiro,IMP,2025,,,,África,Namíbia,-22.9576,18.4904,,,,,,,41867.938
parceiro,IMP,2025,,,,Não classificado,Quénia,0,0,,,,,,,27521.556
parceiro,IMP,2025,,,,África,Senegal,14.4974,-14.4524,,,,,,,94.525
parceiro,IMP,2025,,,,África,Gabão,-0.8037,11.6094,,,,,,,133.517
parceiro,IMP,2025,,,,África,Camarões,7.3697,12.3547,,,,,,,17.969
parceiro,IMP,2025,,,,América do Sul,Brasil,-14.235,-51.9253,,,,,,,16633.295
parceiro,IMP,2025,,,,Ásia,Paquistão,30.3753,69.3451,,,,,,,79861.409
parceiro,IMP,2025,,,,Ásia,Camboja,12.5657,104.991,,,,,,,1684.191
parceiro,IMP,2025,,,,África,Seychelles,-4.6796,55.492,,,,,,,672.923
parceiro,IMP,2025,,,,Ásia,Coreia do Sul,35.9078,127.7669,,,,,,,34618.496
parceiro,IMP,2025,,,,Ásia,Malaysia,4.2105,101.9758,,,,,,,41650.139
parceiro,IMP,2025,,,,Ásia,Arábia Saudita,23.8859,45.0792,,,,,,,55168.961
parceiro,IMP,2025,,,,Europa,Espanha,40.4637,-3.7492,,,,,,,37592.176
parceiro,IMP,2025,,,,Não classificado,Egipto,0,0,,,,,,,4390.938
parceiro,IMP,2025,,,,Europa,Suécia,60.1282,18.6435,,,,,,,5476.587
parceiro,IMP,2025,,,,Ásia,Indonésia,-0.7893,113.9213,,,,,,,16688.589
parceiro,IMP,2025,,,,Ásia,Taiwan,23.6978,120.9605,,,,,,,6211.554
parceiro,IMP,2025,,,,Não classificado,Koweit,0,0,,,,,,,25625.198
parceiro,IMP,2025,,,,Oceania,Austrália,-25.2744,133.7751,,,,,,,18095.601
parceiro,IMP,2025,,,,América do Sul,Chile,-35.6751,-71.543,,,,,,,754.437
parceiro,IMP,2025,,,,Europa,Suíça,46.8182,8.2275,,,,,,,38713.489
parceiro,IMP,2025,,,,Ásia,Chipre,35.1264,33.4299,,,,,,,1838.719
parceiro,IMP,2025,,,,Ásia,Tailândia,15.87,100.9925,,,,,,,102179.908
parceiro,IMP,2025,,,,Não classificado,Macedónia,0,0,,,,,,,64.206
parceiro,IMP,2025,,,,Ásia,Rússia,61.524,105.3188,,,,,,,23983.599
parceiro,IMP,2025,,,,África,MAURICIAS,-20.3484,57.5522,,,,,,,62875.981
parceiro,IMP,2025,,,,África,Nigéria,9.082,8.6753,,,,,,,486.176
parceiro,IMP,2025,,,,América do Norte,Canadá,56.1304,-106.3468,,,,,,,24573.586
parceiro,IMP,2025,,,,América do Sul,Argentina,-38.4161,-63.6167,,,,,,,30538.173
parceiro,IMP,2025,,,,Europa,HUNGRIA,47.1625,19.5033,,,,,,,2147.342
parceiro,IMP,2025,,,,América do Sul,Paraguai,-23.4425,-58.4438,,,,,,,704.015
parceiro,IMP,2025,,,,Não classificado,Polónia,0,0,,,,,,,7177.905
parceiro,IMP,2025,,,,Europa,Ucrânia,48.3794,31.1656,,,,,,,4145.04
parceiro,IMP,2025,,,,África,Tunísia,33.8869,9.5375,,,,,,,159.945
parceiro,IMP,2025,,,,Não classificado,Chéquia,0,0,,,,,,,1461.321
parceiro,IMP,2025,,,,África,Angola,-11.2027,17.8739,,,,,,,2640.703
parceiro,IMP,2025,,,,Ásia,Líbano,33.8547,35.8623,,,,,,,2271.276
parceiro,IMP,2025,,,,África,MARROCOS,31.7917,-7.0926,,,,,,,696.425
parceiro,IMP,2025,,,,Não classificado,Qatar,0,0,,,,,,,1637.193
parceiro,IMP,2025,,,,Não classificado,Vietname,0,0,,,,,,,53477.086
parceiro,IMP,2025,,,,América do Norte,México,23.6345,-102.5528,,,,,,,285.68
parceiro,IMP,2025,,,,Não classificado,Estónia,0,0,,,,,,,409.291
parceiro,IMP,2025,,,,Europa,Malta,35.9375,14.3754,,,,,,,1329.61
parceiro,IMP,2025,,,,Europa,Croacia,45.1,15.2,,,,,,,112.201
parceiro,IMP,2025,,,,África,Costa do Marfim,7.54,-5.5471,,,,,,,1922.3
parceiro,IMP,2025,,,,Oceania,Ilhas Marshall,7.1315,171.1845,,,,,,,44.083
parceiro,IMP,2025,,,,Ásia,Bangladesh,23.685,90.3563,,,,,,,1618.309
parceiro,IMP,2025,,,,Europa,GIBRALTAR,36.1408,-5.3536,,,,,,,700.155
parceiro,IMP,2025,,,,Europa,Luxemburgo,49.8153,6.1296,,,,,,,782.507
parceiro,IMP,2025,,,,Ásia,Afghanistan,33.9391,67.71,,,,,,,309.732
parceiro,IMP,2025,,,,Europa,Irlanda,53.1424,-7.6921,,,,,,,9455.142
parceiro,IMP,2025,,,,Europa,Áustria,47.5162,14.5501,,,,,,,8191.873
parceiro,IMP,2025,,,,Europa,Finlândia,61.9241,25.7482,,,,,,,2556.114
parceiro,IMP,2025,,,,América do Norte,Ilhas Virgens Britânicas,18.4207,-64.6399,,,,,,,395.87
parceiro,IMP,2025,,,,Europa,Albânia,41.1533,20.1683,,,,,,,330.889
parceiro,IMP,2025,,,,América do Norte,República Dominicana,18.7357,-70.1627,,,,,,,105.703
parceiro,IMP,2025,,,,África,Ghana,7.9465,-1.0232,,,,,,,55.676
parceiro,IMP,2025,,,,África,Ruanda,-1.9403,29.8739,,,,,,,321.433
parceiro,IMP,2025,,,,África,Suazilândia,-26.5225,31.4659,,,,,,,41952.588
parceiro,IMP,2025,,,,América do Norte,Jamaica,18.1096,-77.2975,,,,,,,359.774
parceiro,IMP,2025,,,,Não classificado,Barém,0,0,,,,,,,128427.764
parceiro,IMP,2025,,,,0,ZEE; ZFI MOCAMBIQUE,0,0,,,,,,,41165.092
parceiro,IMP,2025,,,,Europa,Alanda,61.9241,25.7482,,,,,,,670.318
parceiro,IMP,2025,,,,Ásia,Oman,21.4735,55.9754,,,,,,,200862.882
parceiro,IMP,2025,,,,Oceania,Nova Zelândia,-40.9006,174.886,,,,,,,201.285
parceiro,IMP,2025,,,,Ásia,Filipinas,12.8797,121.774,,,,,,,1229.169
parceiro,IMP,2025,,,,Não classificado,Roménia,0,0,,,,,,,282.349
parceiro,IMP,2025,,,,América do Sul,Panama,8.538,-80.7821,,,,,,,49.609
parceiro,IMP,2025,,,,Europa,Moldávia,47.4116,28.3699,,,,,,,189.497
parceiro,IMP,2025,,,,África,Malawi,-13.2543,34.3015,,,,,,,7164.609
parceiro,IMP,2025,,,,África,Togo,8.6195,0.8248,,,,,,,69.059
parceiro,IMP,2025,,,,Não classificado,Burquina Faso,0,0,,,,,,,36.611
parceiro,IMP,2025,,,,África,CONGO,-0.228,15.8277,,,,,,,71.826
parceiro,IMP,2025,,,,América do Sul,Colômbia,4.5709,-74.2973,,,,,,,249.638
parceiro,IMP,2025,,,,América do Norte,Bahamas,25.0343,-77.3963,,,,,,,2732.685
parceiro,IMP,2025,,,,África,CONGO DEMOCRATICO,-4.0383,21.7587,,,,,,,9.29
parceiro,IMP,2025,,,,África,Niger,17.6078,8.0817,,,,,,,16.234
parceiro,IMP,2025,,,,Não classificado,STATE OF PALESTINE,0,0,,,,,,,23.958
parceiro,IMP,2025,,,,África,Argélia,28.0339,1.6596,,,,,,,30.944
parceiro,IMP,2025,,,,América do Norte,Nicarágua,12.8654,-85.2072,,,,,,,30.912
parceiro,IMP,2025,,,,Ásia,Coreia do Norte,40.3399,127.5101,,,,,,,1399.052
parceiro,IMP,2025,,,,África,Etiópia,9.145,40.4897,,,,,,,14.904
parceiro,IMP,2025,,,,Ásia,Nepal,28.3949,84.124,,,,,,,18.673
parceiro,IMP,2025,,,,Ásia,Macau,22.1987,113.5439,,,,,,,124.377
parceiro,IMP,2025,,,,Europa,Lituânia,55.1694,23.8813,,,,,,,16039.991
parceiro,IMP,2025,,,,Europa,Grecia,39.0742,21.8243,,,,,,,556.73
parceiro,IMP,2025,,,,Não classificado,Slovak Republic,0,0,,,,,,,86.146
parceiro,IMP,2025,,,,África,SOUTH SUDAN,6.877,31.307,,,,,,,20.999
parceiro,IMP,2025,,,,Ásia,Sri Lanka,7.8731,80.7718,,,,,,,227.689
parceiro,IMP,2025,,,,Não classificado,Iémen,0,0,,,,,,,25.318
parceiro,IMP,2025,,,,Oceania,Samoa Americana,-14.271,-170.1322,,,,,,,3080.245
parceiro,IMP,2025,,,,África,Uganda,1.3733,32.2903,,,,,,,1970.445
parceiro,IMP,2025,,,,Ásia,Azerbaijão,40.1431,47.5769,,,,,,,11.115
parceiro,IMP,2025,,,,África,Djibouti,11.8251,42.5903,,,,,,,57.464
parceiro,IMP,2025,,,,Não classificado,Eslovénia,0,0,,,,,,,21.601
parceiro,IMP,2025,,,,Ásia,Iraque,33.2232,43.6793,,,,,,,2.209
parceiro,IMP,2025,,,,África,Saara Ocidental,24.2155,-12.8858,,,,,,,3.973
parceiro,IMP,2025,,,,Não classificado,Letónia,0,0,,,,,,,180.545
parceiro,IMP,2025,,,,América do Sul,Bolívia,-16.2902,-63.5887,,,,,,,2.524
parceiro,IMP,2025,,,,Ásia,Cazaquistão,48.0196,66.9237,,,,,,,11.17
parceiro,IMP,2025,,,,Não classificado,ISLE OF MAN,0,0,,,,,,,584.855
parceiro,IMP,2025,,,,África,Madagáscar,-18.7669,46.8691,,,,,,,1182.43
parceiro,IMP,2025,,,,África,Líbia,26.3351,17.2283,,,,,,,0.952
parceiro,IMP,2025,,,,Não classificado,Ilha do Natal,0,0,,,,,,,152.355
parceiro,IMP,2025,,,,América do Sul,Uruguai,-32.5228,-55.7658,,,,,,,974.072
parceiro,IMP,2025,,,,América do Norte,Honduras,15.2,-86.2419,,,,,,,22.053
parceiro,IMP,2025,,,,América do Norte,Cuba,21.5218,-77.7812,,,,,,,1.086
parceiro,IMP,2025,,,,Europa,Liechtenstein,47.166,9.5554,,,,,,,120.008
parceiro,IMP,2025,,,,Ásia,Jordânia,30.5852,36.2384,,,,,,,268.599
parceiro,IMP,2025,,,,África,Cabo Verde,16.5388,-23.0418,,,,,,,74.342
parceiro,IMP,2025,,,,Oceania,Papua Nova Guiné,-6.3149,143.9555,,,,,,,0.66
parceiro,IMP,2025,,,,África,Guine,9.9456,-9.6966,,,,,,,0.505
parceiro,IMP,2025,,,,África,Reunião,-21.1151,55.5364,,,,,,,8.948
parceiro,IMP,2025,,,,Não classificado,Myanmar,0,0,,,,,,,1415.923
parceiro,IMP,2025,,,,África,Somália,5.1521,46.1996,,,,,,,85.717
parceiro,IMP,2025,,,,Não classificado,Guiné Bissau,0,0,,,,,,,0.785
parceiro,IMP,2025,,,,Oceania,FRENCH SOUTHERN TERRITORI,-49.2804,69.3486,,,,,,,3.059
parceiro,IMP,2025,,,,América do Norte,Porto Rico,18.2208,-66.5901,,,,,,,0.051
parceiro,IMP,2025,,,,América do Norte,Costa Rica,9.7489,-83.7534,,,,,,,287.567
parceiro,IMP,2025,,,,América do Norte,Haiti,18.9712,-72.2852,,,,,,,54.311
parceiro,IMP,2025,,,,Ásia,Brunei,4.5353,114.7277,,,,,,,1.844
parceiro,IMP,2025,,,,Não classificado,Georgia,0,0,,,,,,,3.418
parceiro,IMP,2025,,,,Oceania,Ilhas Cook,-21.2367,-159.7777,,,,,,,74.225
parceiro,IMP,2025,,,,Ásia,Índia,20.5937,78.9629,,,,,,,248975.456
parceiro,IMP,2025,,,,Ásia,Qatar,25.3548,51.1839,,,,,,,850.616
parceiro,IMP,2025,,,,África,África  do Sul,-30.5595,22.9375,,,,,,,961264.377
parceiro,IMP,2025,,,,Europa,Bósnia e Herzegovina,43.9159,17.6791,,,,,,,18.907
parceiro,IMP,2025,,,,Oceânia,Austrália,-25.2744,133.7751,,,,,,,93172.7
parceiro,IMP,2025,,,,América,Estados Unidos,37.0902,-95.7129,,,,,,,83620.008
parceiro,IMP,2025,,,,Ásia,Emirados Árabes Unidos,23.4241,53.8478,,,,,,,357582.835
parceiro,IMP,2025,,,,Europa,Turquia,38.9637,35.2433,,,,,,,14415.752
parceiro,IMP,2025,,,,Europa,Rússia,61.524,105.3188,,,,,,,69318.851
parceiro,IMP,2025,,,,Europa,Roménia,45.9432,24.9668,,,,,,,3062.261
parceiro,IMP,2025,,,,América,Brasil,-14.235,-51.9253,,,,,,,19889.629
parceiro,IMP,2025,,,,Europa,Letónia,56.8796,24.6032,,,,,,,436.791
parceiro,IMP,2025,,,,Ásia,Omã,21.4735,55.9754,,,,,,,53963.999
parceiro,IMP,2025,,,,África,Egipto,26.8206,30.8025,,,,,,,5445.482
parceiro,IMP,2025,,,,América,Argentina,-38.4161,-63.6167,,,,,,,12563.489
parceiro,IMP,2025,,,,Ásia,Malásia,4.2105,101.9758,,,,,,,154527.197
parceiro,IMP,2025,,,,Ásia,Vietname,14.0583,108.2772,,,,,,,61285.825
parceiro,IMP,2025,,,,América,México,23.6345,-102.5528,,,,,,,2370.98
parceiro,IMP,2025,,,,África,Essuatíni,-26.5225,31.4659,,,,,,,25119.159
parceiro,IMP,2025,,,,América,Colômbia,4.5709,-74.2973,,,,,,,158.336
parceiro,IMP,2025,,,,América,Ilhas Virgens Britânicas,18.4207,-64.6399,,,,,,,183.783
parceiro,IMP,2025,,,,África,Gana,7.9465,-1.0232,,,,,,,248.194
parceiro,IMP,2025,,,,Ásia,Israel,31.0461,34.8516,,,,,,,454.396
parceiro,IMP,2025,,,,África,Quénia,-1.2864,36.8172,,,,,,,4184.441
parceiro,IMP,2025,,,,Europa,Gibraltar,36.1408,-5.3536,,,,,,,495.422
parceiro,IMP,2025,,,,África,Malaui,-13.2543,34.3015,,,,,,,3360.346
parceiro,IMP,2025,,,,América,Canadá,56.1304,-106.3468,,,,,,,27427.41
